idind,year,type,wage,nls,logwage,lognls
2144,1998,1,1000,5000,6.907755278982137,8.517193191416238
2145,1998,1,500,5000,6.214608098422191,8.517193191416238
2154,1998,1,500,2000,6.214608098422191,7.600902459542082
14601,1998,1,1000,3000,6.907755278982137,8.006367567650246
11762,1998,1,2500,15000,7.824046010856292,9.615805480084347
11763,1998,1,1500,10000,7.313220387090301,9.210340371976184
11766,1998,1,400,4000,5.991464547107982,8.294049640102028
14602,1998,1,600,4000,6.396929655216146,8.294049640102028
2159,1998,1,1000,12000,6.907755278982137,9.392661928770137
2160,1998,1,300,10000,5.703782474656201,9.210340371976184
2162,1998,1,500,8000,6.214608098422191,8.987196820661973
2170,1998,1,1000,12000,6.907755278982137,9.392661928770137
2173,1998,1,650,7000,6.476972362889683,8.85366542803745
2174,1998,1,1200,10000,7.090076835776092,9.210340371976184
2182,1998,1,500,5000,6.214608098422191,8.517193191416238
14604,1998,1,455,5000,6.12029741895095,8.517193191416238
2191,1998,1,600,3000,6.396929655216146,8.006367567650246
11777,1998,1,400,10000,5.991464547107982,9.210340371976184
14610,1998,1,250,5000,5.521460917862246,8.517193191416238
2193,1998,1,257,4000,5.54907608489522,8.294049640102028
2194,1998,1,200,5000,5.298317366548036,8.517193191416238
2197,1998,1,800,5000,6.684611727667927,8.517193191416238
2198,1998,1,800,10000,6.684611727667927,9.210340371976184
2201,1998,1,1950,10000,7.575584651557793,9.210340371976184
14615,1998,1,2500,20000,7.824046010856292,9.903487552536127
14616,1998,1,700,10000,6.551080335043404,9.210340371976184
2210,1998,1,900,3000,6.802394763324311,8.006367567650246
14618,1998,1,960,4000,6.866933284461882,8.294049640102028
14620,1998,1,6000,8000,8.699514748210191,8.987196820661973
2216,1998,1,1200,12000,7.090076835776092,9.392661928770137
2217,1998,1,500,6000,6.214608098422191,8.699514748210191
2233,1998,1,500,3000,6.214608098422191,8.006367567650246
11782,1998,1,1500,7000,7.313220387090301,8.85366542803745
11783,1998,1,1300,15000,7.170119543449628,9.615805480084347
11785,1998,1,800,5000,6.684611727667927,8.517193191416238
11786,1998,1,1000,5000,6.907755278982137,8.517193191416238
11788,1998,1,1500,8000,7.313220387090301,8.987196820661973
14624,1998,1,1500,5000,7.313220387090301,8.517193191416238
2222,1998,1,960,5000,6.866933284461882,8.517193191416238
2223,1998,1,1600,6000,7.3777589082278725,8.699514748210191
2255,1998,1,400,5000,5.991464547107982,8.517193191416238
2267,1998,1,120,2000,4.787491742782046,7.600902459542082
14627,1998,1,300,1500,5.703782474656201,7.313220387090301
14628,1998,1,150,1000,5.0106352940962555,6.907755278982137
14630,1998,1,300,1500,5.703782474656201,7.313220387090301
14631,1998,1,300,3000,5.703782474656201,8.006367567650246
14632,1998,1,500,5000,6.214608098422191,8.517193191416238
2288,1998,1,200,12000,5.298317366548036,9.392661928770137
2289,1998,1,1000,10000,6.907755278982137,9.210340371976184
11810,1998,1,900,9000,6.802394763324311,9.104979856318357
14637,1998,1,50,12000,3.912023005428146,9.392661928770137
11815,1998,1,700,10000,6.551080335043404,9.210340371976184
11816,1998,1,500,12000,6.214608098422191,9.392661928770137
2307,1998,1,1000,9000,6.907755278982137,9.104979856318357
2308,1998,1,300,5000,5.703782474656201,8.517193191416238
2313,1998,1,500,6000,6.214608098422191,8.699514748210191
2316,1998,1,900,10000,6.802394763324311,9.210340371976184
14646,1998,1,10000,12000,9.210340371976184,9.392661928770137
14649,1998,1,700,15000,6.551080335043404,9.615805480084347
14650,1998,1,500,10000,6.214608098422191,9.210340371976184
2322,1998,1,900,6000,6.802394763324311,8.699514748210191
2323,1998,1,340,10000,5.8289456176102075,9.210340371976184
2324,1998,1,250,10000,5.521460917862246,9.210340371976184
14654,1998,1,300,20000,5.703782474656201,9.903487552536127
11826,1998,1,800,15000,6.684611727667927,9.615805480084347
11827,1998,1,500,12500,6.214608098422191,9.433483923290392
11822,1998,1,100,12000,4.605170185988092,9.392661928770137
2337,1998,1,360,2000,5.886104031450156,7.600902459542082
2339,1998,1,670,5000,6.507277712385012,8.517193191416238
2342,1998,1,100,3000,4.605170185988092,8.006367567650246
14656,1998,1,440,6000,6.0867747269123065,8.699514748210191
14657,1998,1,4100,5000,8.318742252692399,8.517193191416238
11840,1998,1,250,2000,5.521460917862246,7.600902459542082
14659,1998,1,380,3000,5.940171252720432,8.006367567650246
2345,1998,1,1000,36000,6.907755278982137,10.491274217438248
2346,1998,1,500,15000,6.214608098422191,9.615805480084347
14661,1998,1,160,1000,5.075173815233827,6.907755278982137
11831,1998,1,110,3000,4.700480365792417,8.006367567650246
11833,1998,1,600,5000,6.396929655216146,8.517193191416238
14662,1998,1,230,2000,5.438079308923196,7.600902459542082
14663,1998,1,450,3000,6.1092475827643655,8.006367567650246
14665,1998,1,1240,10000,7.122866658599083,9.210340371976184
11843,1998,2,2100,6000,7.649692623711514,8.699514748210191
14667,1998,2,550,3000,6.309918278226516,8.006367567650246
14668,1998,2,300,3000,5.703782474656201,8.006367567650246
2366,1998,2,300,10000,5.703782474656201,9.210340371976184
2367,1998,2,786,10000,6.666956792429207,9.210340371976184
2368,1998,2,300,3000,5.703782474656201,8.006367567650246
2379,1998,2,170,10000,5.135798437050262,9.210340371976184
2380,1998,2,230,10000,5.438079308923196,9.210340371976184
2382,1998,2,250,6000,5.521460917862246,8.699514748210191
2393,1998,2,800,15000,6.684611727667927,9.615805480084347
11852,1998,2,800,4000,6.684611727667927,8.294049640102028
14669,1998,2,600,3000,6.396929655216146,8.006367567650246
14673,1998,2,760,3000,6.633318433280377,8.006367567650246
2395,1998,2,1000,5000,6.907755278982137,8.517193191416238
2399,1998,2,350,2000,5.857933154483459,7.600902459542082
2400,1998,2,3000,5000,8.006367567650246,8.517193191416238
2402,1998,2,780,3000,6.659293919683638,8.006367567650246
2404,1998,2,460,4000,6.131226489483141,8.294049640102028
14675,1998,2,2000,3000,7.600902459542082,8.006367567650246
2409,1998,2,700,5000,6.551080335043404,8.517193191416238
2414,1998,2,1500,3000,7.313220387090301,8.006367567650246
11867,1998,2,460,5000,6.131226489483141,8.517193191416238
14682,1998,2,1500,5000,7.313220387090301,8.517193191416238
14687,1998,2,1500,5000,7.313220387090301,8.517193191416238
14689,1998,2,1300,9000,7.170119543449628,9.104979856318357
14694,1998,2,1000,4000,6.907755278982137,8.294049640102028
2448,1998,2,2000,10000,7.600902459542082,9.210340371976184
2449,1998,2,900,8000,6.802394763324311,8.987196820661973
2454,1998,2,1500,7000,7.313220387090301,8.85366542803745
14696,1998,2,900,4000,6.802394763324311,8.294049640102028
2463,1998,2,400,2000,5.991464547107982,7.600902459542082
2444,1998,2,150,3000,5.0106352940962555,8.006367567650246
2474,1998,2,1500,20000,7.313220387090301,9.903487552536127
2482,1998,2,700,10000,6.551080335043404,9.210340371976184
2493,1998,2,500,3000,6.214608098422191,8.006367567650246
14713,1998,2,1500,5000,7.313220387090301,8.517193191416238
2498,1998,2,362,3000,5.8916442118257715,8.006367567650246
14717,1998,2,500,5000,6.214608098422191,8.517193191416238
14718,1998,2,500,6000,6.214608098422191,8.699514748210191
14732,1998,2,1600,5000,7.3777589082278725,8.517193191416238
2550,1998,2,400,3500,5.991464547107982,8.160518247477505
2553,1998,2,500,10000,6.214608098422191,9.210340371976184
2556,1998,2,300,5500,5.703782474656201,8.612503371220562
2561,1998,2,400,10000,5.991464547107982,9.210340371976184
2563,1998,2,500,12500,6.214608098422191,9.433483923290392
2569,1998,2,400,7500,5.991464547107982,8.922658299524402
2579,1998,2,500,10000,6.214608098422191,9.210340371976184
2580,1998,2,700,10000,6.551080335043404,9.210340371976184
11918,1998,2,450,10000,6.1092475827643655,9.210340371976184
11919,1998,2,250,10000,5.521460917862246,9.210340371976184
2584,1998,2,1500,5000,7.313220387090301,8.517193191416238
2586,1998,2,600,5000,6.396929655216146,8.517193191416238
2592,1998,2,500,5000,6.214608098422191,8.517193191416238
2608,1998,2,1100,5000,7.003065458786462,8.517193191416238
2618,1998,2,250,5500,5.521460917862246,8.612503371220562
2634,1998,2,640,5500,6.461468176353717,8.612503371220562
11938,1998,2,240,3000,5.480638923341991,8.006367567650246
2657,1998,2,560,3000,6.327936783729195,8.006367567650246
2641,1998,2,300,3000,5.703782474656201,8.006367567650246
11945,1998,2,400,3500,5.991464547107982,8.160518247477505
11946,1998,2,300,5000,5.703782474656201,8.517193191416238
14747,1998,2,200,2000,5.298317366548036,7.600902459542082
14751,1998,2,100,1500,4.605170185988092,7.313220387090301
2667,1998,2,930,5000,6.835184586147301,8.517193191416238
2668,1998,2,230,5000,5.438079308923196,8.517193191416238
2670,1998,2,80,2000,4.382026634673881,7.600902459542082
2674,1998,2,976,3000,6.883462586413092,8.006367567650246
2678,1998,2,200,3000,5.298317366548036,8.006367567650246
14755,1998,2,800,2000,6.684611727667927,7.600902459542082
2699,1998,2,100,3000,4.605170185988092,8.006367567650246
2704,1998,2,800,1000,6.684611727667927,6.907755278982137
2705,1998,2,250,1500,5.521460917862246,7.313220387090301
2712,1998,2,156,2000,5.049856007249537,7.600902459542082
2716,1998,2,350,1000,5.857933154483459,6.907755278982137
2721,1998,2,220,8000,5.393627546352362,8.987196820661973
2732,1998,2,300,8000,5.703782474656201,8.987196820661973
11966,1998,2,180,7000,5.19295685089021,8.85366542803745
14761,1998,2,250,2000,5.521460917862246,7.600902459542082
2739,1998,2,5000,30000,8.517193191416238,10.308952660644293
2744,1998,2,130,2000,4.867534450455582,7.600902459542082
11970,1998,2,200,7000,5.298317366548036,8.85366542803745
2752,1998,2,40,5000,3.6888794541139363,8.517193191416238
2762,1998,2,330,2000,5.799092654460526,7.600902459542082
11972,1998,2,250,5000,5.521460917862246,8.517193191416238
14768,1998,2,170,10000,5.135798437050262,9.210340371976184
2770,1998,2,313,1500,5.746203190540153,7.313220387090301
2772,1998,2,150,500,5.0106352940962555,6.214608098422191
11983,1998,2,90,5000,4.499809670330265,8.517193191416238
2788,1998,2,270,2500,5.598421958998375,7.824046010856292
2789,1998,2,1500,6000,7.313220387090301,8.699514748210191
2792,1998,2,100,5000,4.605170185988092,8.517193191416238
2795,1998,2,3000,5000,8.006367567650246,8.517193191416238
14776,1998,2,100,3000,4.605170185988092,8.006367567650246
2801,1998,2,138,1000,4.927253685157205,6.907755278982137
2806,1998,2,306,3000,5.723585101952381,8.006367567650246
2808,1998,2,340,2000,5.8289456176102075,7.600902459542082
14778,1998,2,100,3000,4.605170185988092,8.006367567650246
14780,1998,2,500,5000,6.214608098422191,8.517193191416238
2833,1998,4,120,2000,4.787491742782046,7.600902459542082
11988,1998,4,900,3000,6.802394763324311,8.006367567650246
2893,1998,2,338,10000,5.823045895483019,9.210340371976184
2894,1998,2,900,15000,6.802394763324311,9.615805480084347
12008,1998,2,200,5000,5.298317366548036,8.517193191416238
12009,1998,2,100,4000,4.605170185988092,8.294049640102028
14793,1998,2,820,7000,6.709304340258298,8.85366542803745
14794,1998,2,160,5000,5.075173815233827,8.517193191416238
14795,1998,2,160,2000,5.075173815233827,7.600902459542082
2940,1998,2,800,3000,6.684611727667927,8.006367567650246
2962,1998,2,560,4000,6.327936783729195,8.294049640102028
12038,1998,2,1050,3000,6.956545443151569,8.006367567650246
12039,1998,2,220,4000,5.393627546352362,8.294049640102028
2977,1998,2,300,5000,5.703782474656201,8.517193191416238
12044,1998,2,564,5000,6.335054251498059,8.517193191416238
2991,1998,2,1000,10000,6.907755278982137,9.210340371976184
14804,1998,2,287,3000,5.659482215759621,8.006367567650246
14808,1998,2,500,2000,6.214608098422191,7.600902459542082
12055,1998,2,1600,30000,7.3777589082278725,10.308952660644293
3016,1998,2,442,2000,6.091309882077698,7.600902459542082
3032,1998,4,75,1000,4.31748811353631,6.907755278982137
3033,1998,4,240,5000,5.480638923341991,8.517193191416238
3042,1998,4,392,2000,5.971261839790462,7.600902459542082
12068,1998,4,600,4000,6.396929655216146,8.294049640102028
3077,1998,4,385,4000,5.953243334287785,8.294049640102028
3086,1998,4,800,10000,6.684611727667927,9.210340371976184
12073,1998,4,1200,15000,7.090076835776092,9.615805480084347
12074,1998,4,390,5000,5.966146739123692,8.517193191416238
3117,1998,4,136,2000,4.912654885736052,7.600902459542082
3118,1998,4,1000,7000,6.907755278982137,8.85366542803745
14820,1998,4,520,3000,6.253828811575473,8.006367567650246
14821,1998,4,460,5000,6.131226489483141,8.517193191416238
12075,1998,4,1700,3000,7.438383530044307,8.006367567650246
3130,1998,4,395,10000,5.978885764901122,9.210340371976184
14825,1998,4,500,2000,6.214608098422191,7.600902459542082
14827,1998,4,1000,5000,6.907755278982137,8.517193191416238
3132,1998,4,560,1500,6.327936783729195,7.313220387090301
3133,1998,4,560,10000,6.327936783729195,9.210340371976184
14830,1998,4,273,1500,5.60947179518496,7.313220387090301
3145,1998,4,100,5000,4.605170185988092,8.517193191416238
3153,1998,4,250,2000,5.521460917862246,7.600902459542082
3154,1998,4,500,2000,6.214608098422191,7.600902459542082
3165,1998,4,150,5000,5.0106352940962555,8.517193191416238
3173,1998,4,180,3000,5.19295685089021,8.006367567650246
3176,1998,4,130,1200,4.867534450455582,7.090076835776092
3188,1998,4,2000,10000,7.600902459542082,9.210340371976184
3216,1998,4,450,7000,6.1092475827643655,8.85366542803745
3217,1998,4,1500,4000,7.313220387090301,8.294049640102028
3220,1998,4,595,5000,6.38856140554563,8.517193191416238
3225,1998,4,300,2000,5.703782474656201,7.600902459542082
3232,1998,4,80,1000,4.382026634673881,6.907755278982137
3233,1998,4,100,2000,4.605170185988092,7.600902459542082
3236,1998,4,270,1000,5.598421958998375,6.907755278982137
3237,1998,4,300,3000,5.703782474656201,8.006367567650246
3241,1998,4,200,400,5.298317366548036,5.991464547107982
14847,1998,4,5000,5000,8.517193191416238,8.517193191416238
3274,1998,4,409,10000,6.013715156042802,9.210340371976184
3291,1998,4,150,3000,5.0106352940962555,8.006367567650246
3306,1998,4,1390,1500,7.237059026124737,7.313220387090301
14861,1998,4,82,1000,4.406719247264253,6.907755278982137
3316,1998,4,400,1000,5.991464547107982,6.907755278982137
3324,1998,4,800,5000,6.684611727667927,8.517193191416238
3334,1998,4,50,1500,3.912023005428146,7.313220387090301
3356,1998,4,270,1000,5.598421958998375,6.907755278982137
3357,1998,4,168,1000,5.123963979403259,6.907755278982137
14868,1998,4,420,1000,6.040254711277414,6.907755278982137
14872,1998,4,180,1000,5.19295685089021,6.907755278982137
3340,1998,4,220,2000,5.393627546352362,7.600902459542082
3359,1998,4,190,1000,5.247024072160486,6.907755278982137
14878,1998,4,2000,5000,7.600902459542082,8.517193191416238
14879,1998,4,240,4000,5.480638923341991,8.294049640102028
12115,1998,4,750,3000,6.620073206530356,8.006367567650246
14884,1998,4,52,3000,3.9512437185814275,8.006367567650246
3393,1998,4,400,600,5.991464547107982,6.396929655216146
14891,1998,4,360,1000,5.886104031450156,6.907755278982137
3418,1998,4,12,1500,2.4849066497880004,7.313220387090301
12122,1998,4,25,1500,3.2188758248682006,7.313220387090301
14894,1998,4,86,300,4.454347296253507,5.703782474656201
12136,1998,1,1000,5000,6.907755278982137,8.517193191416238
3463,1998,1,800,3000,6.684611727667927,8.006367567650246
3466,1998,1,1400,5000,7.24422751560335,8.517193191416238
3468,1998,1,200,5000,5.298317366548036,8.517193191416238
3472,1998,1,1800,4000,7.495541943884256,8.294049640102028
3473,1998,1,1600,4000,7.3777589082278725,8.294049640102028
3475,1998,1,3000,8000,8.006367567650246,8.987196820661973
3480,1998,1,1400,2000,7.24422751560335,7.600902459542082
12145,1998,1,1000,6000,6.907755278982137,8.699514748210191
3489,1998,1,338,10000,5.823045895483019,9.210340371976184
3490,1998,1,1000,4000,6.907755278982137,8.294049640102028
14903,1998,1,673,10000,6.511745329644728,9.210340371976184
14904,1998,1,300,9000,5.703782474656201,9.104979856318357
3485,1998,1,10000,20000,9.210340371976184,9.903487552536127
3486,1998,1,7500,50000,8.922658299524402,10.819778284410283
3496,1998,1,300,4000,5.703782474656201,8.294049640102028
3500,1998,1,1600,7000,7.3777589082278725,8.85366542803745
3502,1998,1,1700,15000,7.438383530044307,9.615805480084347
12156,1998,1,300,18000,5.703782474656201,9.798127036878302
3509,1998,1,700,2500,6.551080335043404,7.824046010856292
3511,1998,1,200,4000,5.298317366548036,8.294049640102028
3516,1998,1,2000,10000,7.600902459542082,9.210340371976184
3531,1998,1,200,3000,5.298317366548036,8.006367567650246
14909,1998,1,2000,7000,7.600902459542082,8.85366542803745
3562,1998,1,702,5000,6.553933404025811,8.517193191416238
3569,1998,1,400,8000,5.991464547107982,8.987196820661973
12188,1998,1,700,5000,6.551080335043404,8.517193191416238
14919,1998,1,2000,10000,7.600902459542082,9.210340371976184
14923,1998,1,3100,20000,8.039157390473237,9.903487552536127
12184,1998,1,840,4000,6.733401891837359,8.294049640102028
3604,1998,1,1000,15000,6.907755278982137,9.615805480084347
3606,1998,1,1000,20000,6.907755278982137,9.903487552536127
3619,1998,1,300,5000,5.703782474656201,8.517193191416238
12199,1998,1,1800,10000,7.495541943884256,9.210340371976184
14926,1998,1,847,15000,6.741700694652055,9.615805480084347
12206,1998,1,2000,6000,7.600902459542082,8.699514748210191
3643,1998,1,1500,5000,7.313220387090301,8.517193191416238
3648,1998,1,2300,4000,7.7406644019172415,8.294049640102028
14934,1998,1,300,10000,5.703782474656201,9.210340371976184
14938,1998,1,2000,10000,7.600902459542082,9.210340371976184
3655,1998,1,1000,10000,6.907755278982137,9.210340371976184
14947,1998,1,1200,8000,7.090076835776092,8.987196820661973
12223,1998,1,1500,5000,7.313220387090301,8.517193191416238
3686,1998,1,950,5000,6.856461984594587,8.517193191416238
3690,1998,1,460,4000,6.131226489483141,8.294049640102028
